VD,CONT_PREC,OCORRENCIA,CONT_SEGUINTE,ITEM_LEXICAL,TRANSC_FONOLOGICA_SILAC,CONT_FON_PREC,CFP_abertura,CFP_anterioridade,CFP_tracoposicao1,CFP_tracoposicao2,CONT_FON_SEG,CFS_pontoc,CFS_sonor,TONICIDADE,POSICAO_S,CLASSE_MORFOLOGICA,CLASSE_MORFOLOGICA2,CLASSE_MORFOLOGICA3,MORFEMA.PLURAL,MORFEMA.PLURAL2,MUDANCA.SENTIDO,ESTILO,ARQUIVO,ANO.ENTREVISTA,LOCALIZACAO,PARTICIPANTE
A,às <A> vezes <0> a pessoa,mesmo <A>,que sofresse maus <P> tratos,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,conjuncao,conjuncao,gramatical,nao,nao,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:33:03.821,RosemaraA
A,pessoa | S e antes <A>,mesmo <A>,que as <A> pessoas <A>,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,conjuncao,conjuncao,gramatical,nao,nao,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:33:14.953,RosemaraA
A,S eu às <A> vezes <0>,mesmo <A>,que o meu serviço seja,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,conjuncao,conjuncao,gramatical,nao,nao,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:33:14.953,RosemaraA
0,já já vem já do tempo,mesmo <0>,que está <E> assim |,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,conjuncao,conjuncao,gramatical,nao,nao,nao,conversa,PBCP_2018MB+_MatheusA,2018,00:33:14.953,MatheusA
A,minha mãe que segurava na cozinha,mesmo <A>,que a gente era só,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,conjuncao,conjuncao,gramatical,nao,nao,nao,conversa,PBCP_2018MB+_MatheusA,2018,00:33:20.889,MatheusA
H,tive que partir para essa aí,mesmo <H>,que uma/ ela pagava um,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,conjuncao,conjuncao,gramatical,nao,nao,nao,conversa,PBCP_2018MB+_MatheusA,2018,00:33:20.889,MatheusA
0,"| S ""não mãe é o",mesmo <0>,eh eu acho o mesmo,mesmo,'me$-mo,e,meia.fechada,anterior,mais.anterior,menos.posterior,m,dorsal.labial,sonora,tonica,medial,substantivo,substantivo,lexical,nao,nao,nao,conversa,ALCP_2018FB-_VeronicaS,2018,00:33:26.379,VeronicaS
A,pais | S é só com,meus <A>,pais <A> | S só,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomedemons,pronome,gramatical,sim,sim,nao,conversa,ALCP_2016MA+_JefersonL,2018,00:33:26.379,JefersonL
A,sim claro | S a receber,meus <A>,direito tudo que | S,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017FA+_AdrieleS,2017,00:33:26.379,AdrieleS
A,<A> direito tudo que | S,meus <A>,direito está <E> na mão,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017FA+_AdrieleS,2017,00:33:26.379,AdrieleS
A,ela sobreviver | S ia ajudar,meus <A>,tio | S daí quando,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,t,coronal,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017FA+_AdrieleS,2017,00:33:33.214,AdrieleS
A,| S desde <0> os <A>,meus <A>,catorze ano que eu ando,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,k,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017FB-_JosileideS,2017,00:33:34.659,JosileideS
A,seus dois filhos? | S e,meus <A>,dois <A> filho | D1,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017FB-_JosileideS,2017,00:33:44.069,JosileideS
A,primeiramente vinha | S minha fa/,meus <A>,pais <A> minhas <A> mães,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017MA-_DanielS,2017,00:33:49.347,DanielS
A,| S é | S eh,meus <A>,pais <A> são de Garanhuns,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:33:51.420,LuciaI
A,Campinas <A> aí | S aí,meus <A>,dois <A> irmão veio |,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:33:58.951,LuciaI
A,| D1 é | S aí,meus <A>,pai veio também né |,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:34:15.252,LuciaI
A,arrumando pra ir | S aí,meus <A>,pai veio | S (aí,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:34:22.159,LuciaI
A,dez <A> doze ano | S,meus <A>,pai tivesse falando assim você,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:34:25.058,LuciaI
A,"falava ""eu não posso largar e",meus <A>,"filho?"" | D1 uhum |",meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,f,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:34:30.045,LuciaI
A,"S ""como que eu vai criar",meus <A>,"filho?"" | S mesmo <H>",meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,f,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:34:30.045,LuciaI
A,veio | S com os <A>,meus <A>,pais <A> | D1 ah,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FB-_YasminS,2018,00:34:30.045,YasminS
A,nem toda boneca que eu queria,meus <A>,pais <0> tinha condições <A>,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FB-_YasminS,2018,00:34:30.045,YasminS
A,antigamente naquela época | S eh,meus <A>,dez <A> anos <A> o,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FB+_MoniqueR,2018,00:34:37.126,MoniqueR
A,eu me firmei já tinha o,meus <A>,parente próximo o meu irmão,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MA-_FabianoJ,2018,00:34:49.924,FabianoJ
A,"lá?"" | S eu falei ""ah",meus <A>,primo são/ eu sou da,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MA+_JoaquimS,2018,00:34:49.924,JoaquimS
A,por último foi minha mãe e,meus <A>,dois <A> irmão caçula |,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MA+_WalterN,2018,00:35:14.069,WalterN
A,| S aí eu | S,meus <A>,plano era ficar com a,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MA+_WalterN,2018,00:35:18.745,WalterN
A,S2 é | S eu com,meus <A>,do/ onze ano de idade,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MB+_AlbertoS,2018,00:35:18.745,AlbertoS
A,seus pais era rígidos? | S,meus <A>,pais <A> | S sempre,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:35:18.745,EdileneB
A,<E> colocando sal na minha/ no,meus <A>,corte nas <A> costa <A>,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,k,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:35:23.285,EdileneB
A,tenho o que me queixar do,meus <A>,professores <A> que eu era,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:35:58.677,EdileneB
A,(que meus <A> últimos/ <A> ),meus <A>,dois <A> irmão mais <A>,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:36:06.286,EdileneB
A,morava | S na cidade que,meus <A>,pais <A> moram não tem,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_MilenaP,2017,00:36:12.487,MilenaP
A,que eu mais <A> que ajudar,meus <A>,pais <A> meu aí depois,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FB-_JoelmaM,2017,00:36:12.487,JoelmaM
A,| D1 isso | S tem,meus <A>,cunhado e minha cunhada |,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,k,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FB+_MariliaS,2017,00:36:17.284,MariliaS
A,quiser | S eu passei pro,meus <A>,filhos <A> | S essas,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,f,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FA-_ValentinaM,2018,00:36:45.471,ValentinaM
A,S e lá eu já via,meus <A>,pais <A> reclamando tudo |,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FA+_AmandaP,2018,00:36:51.707,AmandaP
P,S mas <A> eu iria ajudar,meus <P>,pais <A> | S eu/,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB-_LucianaB,2018,00:36:53.412,LucianaB
A,| S para casa dos <A>,meus <A>,pais <A> | D1 sim,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB-_LucianaB,2018,00:37:07.879,LucianaB
A,nasceram em Soledade também? | S,meus <A>,pai nasceram | D1 e,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:37:07.879,RosemaraA
A,ficar o resto <A> dos <A>,meus <A>,dias <A> aqui entendeu |,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:37:11.102,RosemaraA
A,sei que eu não vou ter,meus <A>,pais <A> mais <A> nessa,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,p,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:37:14.915,RosemaraA
A,ficar o resto <A> dos <A>,meus <A>,dias <A> | S pra,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB-_RosemaraA,2018,00:37:14.915,RosemaraA
A,mas né? | S os <0>,meus <A>,cunhado mora lá os <A>,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,k,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB+_MelanieG,2018,00:37:18.365,MelanieG
A,né? | D1 entendi | S,meus <A>,cunhado mesmo <A> quando eles,meus,'mew$,w,fechada,posterior,menos.anterior,mais.posterior,k,dorsal.labial,surda,tonica,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FB+_MelanieG,2018,00:37:18.365,MelanieG
A,fala que nem o pessoal de,Minas <A>,| S é do mineiro,Minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,#,#,#,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,ALCP_2017FB-_LucimaraF,2017,00:37:54.381,LucimaraF
A,| S tinha essa tia de,Minas <A>,que estava <E> lá e,Minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,ALCP_2018MA+_WalterN,2018,00:38:08.329,WalterN
A,a gente já tinha passado por,Minas <A>,como eu já te falei,Minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,ALCP_2018MA+_WalterN,2018,00:38:13.051,WalterN
A,mInha cidade aí depois fui pra,Minas <A>,| S estudei <A> um,Minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,#,#,#,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,ALCP_2018MA+_WalterN,2018,00:38:19.069,WalterN
A,<A> do eh nordeste <P> e,minas <A>,né | D1 é? |,minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,n,coronal,sonora,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,PBCP_2017FA+_GiovanaC,2017,00:38:19.069,GiovanaC
A,é viagem | S fui pra,Minas <A>,| S só | S,Minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,#,#,#,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,PBCP_2018FA+_PenelopeM,2018,00:38:19.069,PenelopeM
A,| S por aqui pela região,Minas <A>,| D1 quais lugares você,Minas,'mi-na$,a,aberta,central,menos.anterior,menos.posterior,#,#,#,atona,final,substantivo,substantivo,lexical,nao,nao,nao,conversa,PBCP_2018FA+_RitaS,2018,00:39:11.593,RitaS
A,eu queria eh | S ter,minhas/ <A>,primeiro trabalhar né? pra construir,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,p,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017MA-_DanielS,2017,00:39:19.236,DanielS
A,minha fa/ meus <A> pais <A>,minhas <A>,mães <A> | S aí,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,m,dorsal.labial,sonora,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017MA-_DanielS,2017,00:39:24.513,DanielS
A,| S ah primeiramente eu ajudaria,minhas <A>,fa/ minha família | S,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2017MB-_JosueA,2017,00:39:41.702,JosueA
A,S do meu trabalho das <A>,minhas <A>,cliente | D1 uhum |,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA-_MarleneN,2018,00:18:02.397,MarleneN
A,uhum | S já as <A>,minhas <A>,filhas <0> já falam daqui,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA-_MarleneN,2018,00:18:10.704,MarleneN
A,S então já chega perguntando pra,minhas <A>,filhas <A> pergunta se é,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA-_MarleneN,2018,00:18:29.295,MarleneN
A,S tem porque eu sei pela,minhas <A>,filhas <A> | S que,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FA-_MarleneN,2018,00:18:47.785,MarleneN
A,| S geralmente só vinha na,minhas <A>,férias <A> | D1 ah,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018FB-_YasminS,2018,00:18:47.785,YasminS
A,S eu eu | S a,minhas <A>,falta era programada | S,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MA+_JoaquimS,2018,00:18:49.753,JoaquimS
A,S eu eh eu que programava,minhas <A>,falta não é nada só,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,f,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,ALCP_2018MA+_JoaquimS,2018,00:18:49.753,JoaquimS
A,assim | S que cortou a,minhas <A>,costa <A> | S de,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:18:55.920,EdileneB
A,vendo os <A> vulto | S,minhas <A>,vista <A> queimava muito |,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,v,dorsal.labial,sonora,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:18:59.751,EdileneB
A,então? | S sim eu e,minhas <A>,prima | D1 e até,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,p,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_EdileneB,2017,00:19:01.189,EdileneB
A,quando eu chego faço as <0>,minhas <A>,coisa ficar em casa fazendo,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FA+_GiovanaC,2017,00:19:01.189,GiovanaC
A,verdade | S é/é pode ser,minhas <A>,vizinha né? | D1 pode,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,v,dorsal.labial,sonora,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2017FB+_MarisaR,2017,00:19:03.354,MarisaR
A,com | S com as <A>,minhas <A>,primas <A> | S elas,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,p,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018FA+_RitaS,2018,00:19:03.354,RitaS
A,entendi | S então as <H>,minhas <A>,viagem são mais <0> a,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,v,dorsal.labial,sonora,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018MA-_JonasP,2018,00:19:07.825,JonasP
A,uhum | S e eu fazia,minhas <A>,coisa fazia fazia minha comida,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018MB+_MatheusA,2018,00:19:15.932,MatheusA
A,porque aqui foi onde eu consegui,minhas <A>,coisa né | D1 uhum,minhas,'mi-Na$,a,aberta,central,menos.anterior,menos.posterior,k,dorsal.labial,surda,atona,final,pronomeposs,pronome,gramatical,sim,sim,nao,conversa,PBCP_2018MB+_MatheusA,2018,00:19:21.083,MatheusA
A,pra o Coité era de vinte,minutos <A>,de carro | S aí,minutos,mi-'nu-to$,o,meia.fechada,posterior,menos.anterior,mais.posterior,d,coronal,sonora,atona,final,substantivo,substantivo,lexical,sim,sim,nao,conversa,ALCP_2018FB-_YasminS,2018,00:19:28.079,YasminS
A,de dez <A> em dez <A>,minutos <A>,| S no meu bairro,minutos,mi-'nu-to$,o,meia.fechada,posterior,menos.anterior,mais.posterior,#,#,#,atona,final,substantivo,substantivo,lexical,sim,sim,nao,conversa,PBCP_2018FB-_LucianaB,2018,00:19:29.984,LucianaB
A,ter um em quinze em quinze,minutos <A>,| S se você quer,minutos,mi-'nu-to$,o,meia.fechada,posterior,menos.anterior,mais.posterior,#,#,#,atona,final,substantivo,substantivo,lexical,sim,sim,nao,conversa,PBCP_2018FB-_LucianaB,2018,00:19:29.984,LucianaB
P,mistura né | S é se,mistura <P>,| S não é não,mistura,mi$-'tu-Ra,i,fechada,anterior,mais.anterior,menos.posterior,t,coronal,surda,atona,medial,substantivo,substantivo,lexical,nao,nao,nao,conversa,ALCP_2018MB-_RicardoR,2018,00:19:32.832,RicardoR
A,meio misturado assim? | S bem,misturado <A>,| D1 tem um alguém,misturado,mi$-tu-'Ra-do,i,fechada,anterior,mais.anterior,menos.posterior,t,coronal,surda,atona,medial,adjetivo,adjetivo,lexical,nao,nao,nao,conversa,ALCP_2018FA-_MarleneN,2018,00:19:42.488,MarleneN
A,é bem misturadão? | S bem,misturado <A>,| D1 e tem algum,misturado,mi$-tu-'Ra-do,i,fechada,anterior,mais.anterior,menos.posterior,t,coronal,surda,atona,medial,adjetivo,adjetivo,lexical,nao,nao,nao,conversa,ALCP_2018FA-_MarleneN,2018,00:19:54.722,MarleneN
P,paulista <P> estão <E> com a,"moléstia"" <P>",| S mas <A> |,moléstia,mo-'le$-tia,3,meia.aberta,anterior,mais.anterior,menos.posterior,t,coronal,surda,tonica,medial,substantivo,substantivo,lexical,nao,nao,nao,conversa,PBCP_2017FB+_RoselinaM,2017,00:19:58.507,RoselinaM
A,| S já outros <A> não,mostra/ <A>,admira | D1 aham |,mostra,'mo$-tRa,c,meia.aberta,posterior,menos.anterior,mais.posterior,t,coronal,surda,tonica,medial,verbo,verbo,lexical,nao,nao,nao,conversa,ALCP_2017MA-_WellingtonF,2017,00:20:02.745,WellingtonF
P,S o pessoal do jornal só,mostra <P>,a parte do Nordeste <P>,mostra,'mo$-tRa,c,meia.aberta,posterior,menos.anterior,mais.posterior,t,coronal,surda,tonica,medial,verbo,verbo,lexical,nao,nao,nao,conversa,ALCP_2017MA-_WellingtonF,2017,00:20:06.265,WellingtonF
A,| S é que eles <A>,mostra <A>,só o Nordeste <P> mas,mostra,'mo$-tRa,c,meia.aberta,posterior,menos.anterior,mais.posterior,t,coronal,surda,tonica,medial,verbo,verbo,lexical,nao,nao,nao,conversa,PBCP_2017FB+_RoselinaM,2017,00:20:17.937,RoselinaM
A,| S mas <A> eles <A>,mostra <A>,só as <A> coisa ruim,mostra,'mo$-tRa,c,meia.aberta,posterior,menos.anterior,mais.posterior,t,coronal,surda,tonica,medial,verbo,verbo,lexical,nao,nao,nao,conversa,PBCP_2017FB+_RoselinaM,2017,00:20:17.937,RoselinaM
A,do Nordeste <P> eles <A> não,mostra <A>,as <A> coisas <A> boas,mostra,'mo$-tRa,c,meia.aberta,posterior,menos.anterior,mais.posterior,t,coronal,surda,tonica,medial,verbo,verbo,lexical,nao,nao,nao,conversa,PBCP_2017FB+_RoselinaM,2017,00:20:40.425,RoselinaM
A,é que eles <A> vão me,mostrar <A>,vão falar é que eu,mostrar,mo$-'tRar,o,meia.fechada,posterior,menos.anterior,mais.posterior,t,coronal,surda,atona,medial,verbo,verbo,lexical,nao,nao,nao,conversa,ALCP_2016MA+_JefersonL,2016,00:20:52.263,JefersonL
A,"que eu passei a minha infância""",mostrar <A>,pra ela o sítio |,mostrar,mo$-'tRar,o,meia.fechada,posterior,menos.anterior,mais.posterior,t,coronal,surda,atona,medial,verbo,verbo,lexical,nao,nao,nao,conversa,ALCP_2018FA+_LuciaI,2018,00:20:54.613,LuciaI
A,essa característica <P> de eles <A>,mostrar <A>,só o que é ruim,mostrar,mo$-'tRar,o,meia.fechada,posterior,menos.anterior,mais.posterior,t,coronal,surda,atona,medial,verbo,verbo,lexical,nao,nao,nao,conversa,PBCP_2017FB+_RoselinaM,2017,00:21:04.951,RoselinaM
