VD,CONT_PREC,OCORRENCIA,CONT_SEGUINTE,ITEM_LEXICAL,TRANSC_FONOLOGICA_SILAC,CONT_FON_PREC,CONT_FON_SEG,TONICIDADE,POSICAO_S,CLASSE_MORFOLOGICA,CLASSE_MORFOLOGICA2,CLASSE_MORFOLOGICA3,STATUS_MORFOLOGICO,MORFEMA.PLURAL,ARQUIVO,ANO.ENTREVISTA,LOCALIZACAO,PARTICIPANTE
H, engenharia na engenharia de petróleo com , gás <H> , natural D1 uhn S aí ,gás,'gas,a,n,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:32:53.582,ArmandoG
A, S trabalhei mais ou menos cinco , anos <A> , com isso S aí com ,anos,'a-nos,o,k,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:03.860,ArmandoG
P, estabaleceu aqui S a vida é , estranha <P> , D1 ahn S porque eh ,estranha,es-'tRa-Na,e,t,atona,medial,adjetivo,adjetivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:33.115,ArmandoG
A, que eu noto é que toda , vez <A> , que alguém bota o pé ,vez,'ves,e,k,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:36.200,ArmandoG
P, é S aí já aconteceu comigo , umas <P> , duas ou três <A> vezes ,umas,'u-mas,a,d,atona,final,adjetivo,adjetivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:46.834,ArmandoG
A, aconteceu comigo umas <P> duas ou , três <A> , vezes <A> botaram o pé ,três,'tRes,e,v,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:46.834,ArmandoG
A, umas <P> duas ou três <A> , vezes <A> , botaram o pé pra eu ,vezes,'ve-zes,e,b,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:46.834,ArmandoG
A, momento aconteceu S melhor do que , as <A> , condições <D> do que do ,as,as,a,k,atona,final,artigo,artigo,gramatical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:56.140,ArmandoG
D, S melhor do que as <A> , condições <D> , do que do que antes ,condições,kO-di-'sOjs,J,d,tonica,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:56.140,ArmandoG
A, condições <D> do que do que , antes <A> , D1 uhum D1 se você ,antes,'A-tes,e,#,atona,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:33:56.140,ArmandoG
P, S eu ia conversar com banco , investimentos <P> , <A> pra ver os investimentos ,investimentos,I-ves-ti-'mE-tos,J,t,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:07.256,ArmandoG
A, eu ia conversar com banco investimentos , <P> <A> , pra ver os investimentos <P> ,investimentos,I-ves-ti-'mE-tos,e,p,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:07.256,ArmandoG
P, investimentos <P> <A> pra ver os , investimentos <P> , <A> pra pra fazer o ,investimentos,I-ves-ti-'mE-tos,u,t,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:07.256,ArmandoG
A, <P> <A> pra ver os investimentos , <P> <A> , pra pra fazer o dinheiro ,investimentos,I-ves-ti-'mE-tos,e,p,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:07.256,ArmandoG
H, fazer o dinheiro valorizar S e , talvez <H> , na segunda-feira eu viesse trabalhar ,talvez,taw-'ves,e,n,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:12.522,ArmandoG
A, você tem hoje S ia viajar , mais <A> , D1 uhum S talvez eu ,mais,'majs,j,#,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:22.662,ArmandoG
A, D1 uhum S talvez eu viajasse , mais <A> , D1 mas de resto S ,mais,'majs,j,#,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:25.489,ArmandoG
A, conheço muito bem de vida S , mesmo <A> , S eu tenho uma pes ,mesmo,'mes-mo,e,m,tonica,medial,adjetivo,adjetivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:37.529,ArmandoG
P, eu tenho uma pessoa conhecida que , estudou <P> , comigo que eu acho hoje ,estudou,es-tu-'dow,e,t,atona,medial,verbo,verbo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:39.281,ArmandoG
H, pessoa que eu conheço que tem , mais <H> , dinheiro D1 uhn S do ,mais,'majs,j,d,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:39.281,ArmandoG
A, ciclo de do meu círculo S , mais <A> , próximo S e essa pessoa ,mais,'majs,j,p,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:48.016,ArmandoG
P, que ela desenvolveu um programa nos , estados <P> , unidos <A> S no e ,estados,es-'ta-dos,u,t,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:49.716,ArmandoG
A, desenvolveu um programa nos estados <P> , unidos <A> , S no e esse programa ,unidos,u-'ni-dos,o,#,atona,final,adjetivo,adjetivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:49.716,ArmandoG
P, uhn S e foi comprado por , milhões <P> , de dólares <A> D1 uhum ,milhões,mi-'LOjs,J,d,tonica,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:59.858,ArmandoG
A, foi comprado por milhões <P> de , dólares <A> , D1 uhum S milhões <A> ,dólares,'do-la-Res,e,#,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:34:59.858,ArmandoG
A, de dólares <A> D1 uhum S , milhões <A> , milhões <A> muito dinheiro S ,milhões,mi-'LOjs,J,m,tonica,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:01.985,ArmandoG
A, <A> D1 uhum S milhões <A> , milhões <A> , muito dinheiro S e aí ,milhões,mi-'LOjs,J,m,tonica,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:01.985,ArmandoG
A, e decidiram viajar pelo mundo S , eles <A> , passaram um ano viajando D1 ,eles,'e-les,e,p,atona,final,pronome,pronome,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:16.515,ArmandoG
A, ai que delícia que sonho S , eles <A> , passaram um ano viajando no ,eles,'e-les,e,p,atona,final,pronome,pronome,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:19.749,ArmandoG
H, decidiu se aposentar S ele é , mais <H> , novo que eu D1 uhn ,mais,'majs,j,n,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:46.688,ArmandoG
A, aposentar S e ele pegou a , esposa <A> , S e foram viajar fazer ,esposa,es-'po-za,e,p,atona,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:50.360,ArmandoG
A, S e foram viajar fazer a , mesma <A> , coisa S foram viajar D1 ,mesma,'mes-ma,e,m,tonica,medial,adjetivo,adjetivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:52.903,ArmandoG
A, S foram viajar D1 uhum S , eles <A> , passaram seis <A> meses <0> ,eles,'e-les,e,p,atona,final,pronome,pronome,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:56.330,ArmandoG
A, D1 uhum S eles <A> passaram , seis <A> , meses <0> viajando S no ,seis,'sejs,j,m,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:56.330,ArmandoG
0, S eles <A> passaram seis <A> , meses <0> , viajando S no final de ,meses,'me-zes,e,v,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:56.330,ArmandoG
A, <0> viajando S no final de , seis <A> , meses ele chegou em casa ,seis,'sejs,j,m,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:35:58.393,ArmandoG
A, que muito dinheiro é bom S , mas <A> , ganhar dinheiro não é objetivo ,mas,mas,a,g,atona,final,conjuncao,conjuncao,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:12.613,ArmandoG
A, D1 uhum S com base nas , experiências <A> , <A> que eu vejo S ,experiências,es-pe-Ri-'E-sias,e,p,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:18.835,ArmandoG
A, uhum S com base nas experiências , <A> <A> , que eu vejo S que ,experiências,es-pe-Ri-'E-sias,a,k,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:18.835,ArmandoG
A, eu vejo S que eu vejo , das <A> , pes <D> da S de ,das,das,a,p,atona,final,prepArtigo,artigo,gramatical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:22.550,ArmandoG
D, S que eu vejo das <A> , pes <D> , da S de uma pessoa ,pes,'pes,e,d,tonica,final,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:22.550,ArmandoG
H, situação S se se se tivesse , mais <H> , dinheiro era melhor né pra ,mais,'majs,j,d,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:31.600,ArmandoG
A, era melhor né pra se preocupar , menos <A> , com com as <A> coisas ,menos,'me-nos,o,k,atona,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:31.600,ArmandoG
A, se preocupar menos <A> com com , as <A> , coisas <A> S mas eh ,as,as,a,k,atona,final,artigo,artigo,gramatical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:31.600,ArmandoG
A, menos <A> com com as <A> , coisas <A> , S mas eh S eu ,coisas,'koj-zas,a,#,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:31.600,ArmandoG
A, cinema eu vou S pro barzinho , churrasco <A> , vida social é bem movimentada ,churrasco,Su-'has-ko,a,k,tonica,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:36:55.695,ArmandoG
A, acho que campinas é melhor que , santos <A> , D1 ah é S eu ,santos,'sA-tos,o,#,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:07.346,ArmandoG
0, ah é S eu acho S , campinas <0> , não é melhor que natal ,campinas,kA-'pi-nas,a,n,atona,final,substantivoProprio,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:10.467,ArmandoG
P, fazer S natal natal tem muita , festa <P> , D1 ah é S natal ,festa,'fes-ta,3,t,tonica,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:18.201,ArmandoG
P, natal é ótimo natal tem muita , festa <P> , tem restaurantes <P> <A> muito ,festa,'fes-ta,3,t,tonica,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:21.566,ArmandoG
P, natal tem muita festa <P> tem , restaurantes <P> , <A> muito bons <A> S ,restaurantes,hes-taw-'RA-tes,e,t,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:21.566,ArmandoG
A, tem muita festa <P> tem restaurantes , <P> <A> , muito bons <A> S é ,restaurantes,hes-taw-'RA-tes,i,m,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:21.566,ArmandoG
A, <P> tem restaurantes <P> <A> muito , bons <A> , S é que também restaurantes ,bons,'bOs,O,#,tonica,final,adjetivo,adjetivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:21.566,ArmandoG
P, bons <A> S é que também , restaurantes <P> , <A> bons <A> mas <0> ,restaurantes,hes-taw-'RA-tes,e,t,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
A, <A> S é que também restaurantes , <P> <A> , bons <A> mas <0> lá ,restaurantes,hes-taw-'RA-tes,i,b,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
A, é que também restaurantes <P> <A> , bons <A> , mas <0> lá também tem ,bons,'bOs,O,m,tonica,final,adjetivo,adjetivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
0, também restaurantes <P> <A> bons <A> , mas <0> , lá também tem restaurantes <D> ,mas,mas,a,l,atona,final,conjuncao,conjuncao,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
D, <A> mas <0> lá também tem , restaurantes <D> , <A> bons <A> D1 aham ,restaurantes,hes-taw-'RA-tes,e,t,atona,medial,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
A, mas <0> lá também tem restaurantes , <D> <A> , bons <A> D1 aham S ,restaurantes,hes-taw-'RA-tes,i,b,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
A, lá também tem restaurantes <D> <A> , bons <A> , D1 aham S muito festa ,bons,'bOs,O,#,tonica,final,adjetivo,adjetivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:25.100,ArmandoG
P, bons <A> D1 aham S muito , festa <P> , legal S tem praia S ,festa,'fes-ta,3,t,tonica,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:28.583,ArmandoG
A, S campinas é bom S e , santos <A> , não D1 não esquece S ,santos,'sA-tos,o,n,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:44.345,ArmandoG
A, semana mais ou menos S sete , dias <A> , D1 tudo isso D1 uhum ,dias,'dias,a,#,tonica,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:37:57.770,ArmandoG
A, faz aproximadamente S vinte e um , anos <A> , D1 nossa bastante tempo S ,anos,'a-nos,o,#,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:08.977,ArmandoG
A, tempo S xxx vinte e um , anos <A> , D1 por que que você ,anos,'a-nos,o,#,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:11.300,ArmandoG
P, começar ir na academia S porque , desde <P> , da época da primeira graduação ,desde,'des-de,e,d,tonica,medial,preposicao,conjuncao,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:15.948,ArmandoG
P, de um que por causa da , questão <P> , nervosa S e meu colesterol ,questão,kes-'tAw,e,t,atona,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:31.530,ArmandoG
P, questão <P> nervosa S e meu , colesterol <P> , sempre rodou ali na base ,colesterol,ko-les-te-'Row,e,t,atona,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:34.900,ArmandoG
A, <P> sempre rodou ali na base , dos <A> , duzentos e cinquenta S e ,dos,dos,o,d,atona,final,prepArtigo,artigo,gramatical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:34.900,ArmandoG
H, aí eu posso posso comer com , mais <H> , liberdade né D1 é com ,mais,'majs,j,l,tonica,final,adverbio,adverbio,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:38:56.725,ArmandoG
A, então eu S eu eu faço , esporte <A> , pra comer D1 e tem ,esporte,es-'por-te,e,p,atona,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:06.871,ArmandoG
A, ou são de lá S neus , amigos <A> , mais antigos são de lá ,amigos,a-'mi-gos,o,m,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:22.250,ArmandoG
A, que eu fiquei brincando com ele , esses <A> , dias <A> que eu digo ,esses,'e-ses,e,d,atona,final,pronome,pronome,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:29.262,ArmandoG
A, fiquei brincando com ele esses <A> , dias <A> , que eu digo ano que ,dias,'dias,a,k,tonica,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:29.262,ArmandoG
P, que vem eu vou fazer trinta , anos <P> , de amizade com ele D1 ,anos,'a-nos,o,d,atona,final,substantivo,substantivo,lexical,morfPluralNom,sim,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:29.262,ArmandoG
A, é S com ele e a , esposa <A> , trinta anos amizade D1 bastante ,esposa,es-'po-za,e,p,atona,medial,substantivo,substantivo,lexical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:35.983,ArmandoG
P, anos amizade D1 bastante tempo S , eles <P> , têm uma filha que vai ,eles,'e-les,e,t,atona,final,pronome,pronome,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:40.059,ArmandoG
0, casar agora que eu conheço ela , desde <0> , que ela tinha S desde ,desde,'des-de,e,d,tonica,medial,preposicao,conjuncao,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:40.059,ArmandoG
P, desde <0> que ela tinha S , desde <P> , desde <P> pouco depois <A> ,desde,'des-de,e,d,tonica,medial,preposicao,conjuncao,gramatical,raiz,nao,PBCP_2025MC-_ArmandoG_codificada,2025,00:39:44.090,ArmandoG
